"electiondate","land","electiondate_l1","party","vote_share","on_ballot","vote_share_l1"
"2008-01-27","he","2003-02-02","npd",0.899999976158142,1,0.400000005960464
"2008-01-27","he","2003-02-02","spd",36.7000007629395,1,29.1000003814697
"2008-01-27","ni","2003-02-02","cdu",42.5,1,48.2999992370605
"2008-01-27","ni","2003-02-02","fdp",8.19999980926514,1,8.10000038146973
"2008-01-27","ni","2003-02-02","gru",8,1,7.59999990463257
"2008-01-27","ni","2003-02-02","lin",7.09999990463257,1,0.5
"2008-01-27","ni","2003-02-02","spd",30.2999992370605,1,33.4000015258789
"2008-02-24","hh","2004-02-29","cdu",42.5999984741211,1,47.2000007629395
"2008-02-24","hh","2004-02-29","fdp",4.80000019073486,1,2.79999995231628
"2008-02-24","hh","2004-02-29","gru",9.60000038146973,1,12.3000001907349
"2008-02-24","hh","2004-02-29","lin",6.40000009536743,1,0.400000005960464
"2008-02-24","hh","2004-02-29","spd",34.0999984741211,1,30.5
"2008-09-28","by","2003-09-21","cdu",43.4000015258789,1,60.7000007629395
"2008-09-28","by","2003-09-21","fdp",8,1,2.59999990463257
"2008-09-28","by","2003-09-21","gru",9.39999961853027,1,7.69999980926514
"2008-09-28","by","2003-09-21","lin",4.40000009536743,1,NA
"2008-09-28","by","2003-09-21","spd",18.6000003814697,1,19.6000003814697
"2009-01-18","he","2008-01-27","cdu",37.2000007629395,1,36.7999992370605
"2009-01-18","he","2008-01-27","fdp",16.2000007629395,1,9.39999961853027
"2009-01-18","he","2008-01-27","gru",13.6999998092651,1,7.5
"2009-01-18","he","2008-01-27","lin",5.40000009536743,1,5.09999990463257
"2009-01-18","he","2008-01-27","npd",0.899999976158142,1,0.899999976158142
"2009-01-18","he","2008-01-27","spd",23.7000007629395,1,36.7000007629395
"2009-08-30","sl","2004-09-05","cdu",34.5,1,47.5
"2009-08-30","sl","2004-09-05","fdp",9.19999980926514,1,5.19999980926514
"2009-08-30","sl","2004-09-05","gru",5.90000009536743,1,5.59999990463257
"2009-08-30","sl","2004-09-05","lin",21.2999992370605,1,2.29999995231628
"2009-08-30","sl","2004-09-05","npd",1.5,1,4
"2009-08-30","sl","2004-09-05","spd",24.5,1,30.7999992370605
"2009-08-30","sn","2004-09-19","cdu",40.2000007629395,1,41.0999984741211
"2009-08-30","sn","2004-09-19","fdp",10,1,5.90000009536743
"2009-08-30","sn","2004-09-19","gru",6.40000009536743,1,5.09999990463257
"2009-08-30","sn","2004-09-19","lin",20.6000003814697,1,23.6000003814697
"2009-08-30","sn","2004-09-19","npd",5.59999990463257,1,9.19999980926514
"2009-08-30","sn","2004-09-19","spd",10.3999996185303,1,9.80000019073486
"2009-08-30","th","2004-06-13","cdu",31.2000007629395,1,43
"2009-08-30","th","2004-06-13","fdp",7.59999990463257,1,3.59999990463257
"2009-08-30","th","2004-06-13","gru",6.19999980926514,1,4.5
"2009-08-30","th","2004-06-13","lin",27.3999996185303,1,26.1000003814697
"2009-08-30","th","2004-06-13","npd",4.30000019073486,1,1.60000002384186
"2009-08-30","th","2004-06-13","spd",18.5,1,14.5
"2009-09-27","bb","2004-09-19","cdu",19.7999992370605,1,19.3999996185303
"2009-09-27","bb","2004-09-19","fdp",7.19999980926514,1,3.29999995231628
"2009-09-27","bb","2004-09-19","gru",5.69999980926514,1,3.59999990463257
"2009-09-27","bb","2004-09-19","lin",27.2000007629395,1,28
"2009-09-27","bb","2004-09-19","npd",2.59999990463257,1,NA
"2009-09-27","bb","2004-09-19","spd",33,1,31.8999996185303
"2009-09-27","sh","2005-02-20","cdu",31.5,1,40.2000007629395
"2009-09-27","sh","2005-02-20","fdp",14.8999996185303,1,6.59999990463257
"2009-09-27","sh","2005-02-20","gru",12.3999996185303,1,6.19999980926514
"2009-09-27","sh","2005-02-20","lin",6,1,0.800000011920929
"2009-09-27","sh","2005-02-20","spd",25.3999996185303,1,38.7000007629395
"2010-05-09","nw","2005-05-22","cdu",34.5999984741211,1,44.7999992370605
"2010-05-09","nw","2005-05-22","fdp",6.69999980926514,1,6.19999980926514
"2010-05-09","nw","2005-05-22","gru",12.1000003814697,1,6.19999980926514
"2010-05-09","nw","2005-05-22","lin",5.59999990463257,1,0.899999976158142
"2010-05-09","nw","2005-05-22","npd",0.699999988079071,1,0.899999976158142
"2010-05-09","nw","2005-05-22","spd",34.5,1,37.0999984741211
"2011-02-20","hh","2008-02-24","cdu",21.8999996185303,1,42.5999984741211
"2011-02-20","hh","2008-02-24","fdp",6.69999980926514,1,4.80000019073486
"2011-02-20","hh","2008-02-24","gru",11.1999998092651,1,9.60000038146973
"2011-02-20","hh","2008-02-24","lin",6.40000009536743,1,6.40000009536743
"2011-02-20","hh","2008-02-24","spd",48.4000015258789,1,34.0999984741211
"2011-03-20","st","2006-03-26","cdu",32.5,1,36.2000007629395
"2011-03-20","st","2006-03-26","fdp",3.79999995231628,1,6.69999980926514
"2011-03-20","st","2006-03-26","gru",7.09999990463257,1,3.59999990463257
"2011-03-20","st","2006-03-26","lin",23.7000007629395,1,24.1000003814697
"2011-03-20","st","2006-03-26","npd",4.59999990463257,1,0.100000001490116
"2011-03-20","st","2006-03-26","spd",21.5,1,21.3999996185303
"2011-03-27","bw","2006-03-26","cdu",39,1,44.2000007629395
"2011-03-27","bw","2006-03-26","fdp",5.30000019073486,1,10.6999998092651
"2011-03-27","bw","2006-03-26","gru",24.2000007629395,1,11.6999998092651
"2011-03-27","bw","2006-03-26","lin",2.79999995231628,1,3.09999990463257
"2011-03-27","bw","2006-03-26","npd",1,1,0.699999988079071
"2011-03-27","bw","2006-03-26","spd",23.1000003814697,1,25.2000007629395
"2011-03-27","rp","2006-03-26","cdu",35.2000007629395,1,32.7999992370605
"2011-03-27","rp","2006-03-26","fdp",4.19999980926514,1,8
"2011-03-27","rp","2006-03-26","gru",15.3999996185303,1,4.59999990463257
"2011-03-27","rp","2006-03-26","lin",3,1,2.5
"2011-03-27","rp","2006-03-26","spd",35.7000007629395,1,45.5999984741211
"2011-05-22","hb","2007-05-13","cdu",20.3999996185303,1,25.6000003814697
"2011-05-22","hb","2007-05-13","fdp",2.40000009536743,1,6
"2011-05-22","hb","2007-05-13","gru",22.5,1,16.5
"2011-05-22","hb","2007-05-13","lin",5.59999990463257,1,8.39999961853027
"2011-05-22","hb","2007-05-13","npd",1.60000002384186,1,2.70000004768372
"2011-05-22","hb","2007-05-13","spd",38.5999984741211,1,36.7000007629395
"2011-09-04","mv","2006-09-17","cdu",23,1,28.7999992370605
"2011-09-04","mv","2006-09-17","fdp",2.79999995231628,1,9.60000038146973
"2011-09-04","mv","2006-09-17","gru",8.69999980926514,1,3.40000009536743
"2011-09-04","mv","2006-09-17","lin",18.3999996185303,1,16.7999992370605
"2011-09-04","mv","2006-09-17","npd",6,1,7.30000019073486
"2011-09-04","mv","2006-09-17","spd",35.5999984741211,1,30.2000007629395
"2011-09-18","be","2006-09-17","cdu",23.3999996185303,1,21.2999992370605
"2011-09-18","be","2006-09-17","fdp",1.79999995231628,1,7.59999990463257
"2011-09-18","be","2006-09-17","gru",17.6000003814697,1,13.1000003814697
"2011-09-18","be","2006-09-17","lin",11.6999998092651,1,13.3999996185303
"2011-09-18","be","2006-09-17","spd",28.2999992370605,1,30.7999992370605
"2012-03-25","sl","2009-08-30","cdu",35.2000007629395,1,34.5
"2012-03-25","sl","2009-08-30","fdp",1.20000004768372,1,9.19999980926514
"2012-03-25","sl","2009-08-30","gru",5,1,5.90000009536743
"2012-03-25","sl","2009-08-30","lin",16.1000003814697,1,21.2999992370605
"2012-03-25","sl","2009-08-30","npd",1.20000004768372,1,1.5
"2012-03-25","sl","2009-08-30","spd",30.6000003814697,1,24.5
"2012-05-06","sh","2009-09-27","cdu",30.7999992370605,1,31.5
"2012-05-06","sh","2009-09-27","fdp",8.19999980926514,1,14.8999996185303
"2012-05-06","sh","2009-09-27","gru",13.1999998092651,1,12.3999996185303
"2012-05-06","sh","2009-09-27","lin",2.29999995231628,1,6
"2012-05-06","sh","2009-09-27","spd",30.3999996185303,1,25.3999996185303
"2012-05-13","nw","2010-05-09","cdu",26.2999992370605,1,34.5999984741211
"2012-05-13","nw","2010-05-09","fdp",8.60000038146973,1,6.69999980926514
"2012-05-13","nw","2010-05-09","gru",11.3000001907349,1,12.1000003814697
"2012-05-13","nw","2010-05-09","lin",2.5,1,5.59999990463257
"2012-05-13","nw","2010-05-09","npd",0.5,1,0.699999988079071
"2012-05-13","nw","2010-05-09","spd",39.0999984741211,1,34.5
"2013-01-20","ni","2008-01-27","cdu",36,1,42.5
"2013-01-20","ni","2008-01-27","fdp",9.89999961853027,1,8.19999980926514
"2013-01-20","ni","2008-01-27","gru",13.6999998092651,1,8
"2013-01-20","ni","2008-01-27","lin",3.09999990463257,1,7.09999990463257
"2013-01-20","ni","2008-01-27","spd",32.5999984741211,1,30.2999992370605
"2013-09-15","by","2008-09-28","cdu",47.7000007629395,1,43.4000015258789
"2013-09-15","by","2008-09-28","fdp",3.29999995231628,1,8
"2013-09-15","by","2008-09-28","gru",8.60000038146973,1,9.39999961853027
"2013-09-15","by","2008-09-28","lin",2.09999990463257,1,4.40000009536743
"2013-09-15","by","2008-09-28","spd",20.6000003814697,1,18.6000003814697
"2013-09-22","he","2009-01-18","afd",4.09999990463257,1,NA
"2013-09-22","he","2009-01-18","cdu",38.2999992370605,1,37.2000007629395
"2013-09-22","he","2009-01-18","fdp",5,1,16.2000007629395
"2013-09-22","he","2009-01-18","gru",11.1000003814697,1,13.6999998092651
"2013-09-22","he","2009-01-18","lin",5.19999980926514,1,5.40000009536743
"2013-09-22","he","2009-01-18","npd",1.10000002384186,1,0.899999976158142
"2013-09-22","he","2009-01-18","spd",30.7000007629395,1,23.7000007629395
"2014-08-31","sn","2009-08-30","afd",9.69999980926514,1,NA
"2014-08-31","sn","2009-08-30","cdu",39,1,40.2000007629395
"2014-08-31","sn","2009-08-30","fdp",3.79999995231628,1,10
"2014-08-31","sn","2009-08-30","gru",5.69999980926514,1,6.40000009536743
"2014-08-31","sn","2009-08-30","lin",18.8999996185303,1,20.6000003814697
"2014-08-31","sn","2009-08-30","npd",4.94999980926514,1,5.59999990463257
"2014-08-31","sn","2009-08-30","spd",12.3999996185303,1,10.3999996185303
"2014-09-14","bb","2009-09-27","afd",12.1999998092651,1,NA
"2014-09-14","bb","2009-09-27","cdu",23,1,19.7999992370605
"2014-09-14","bb","2009-09-27","fdp",1.5,1,7.19999980926514
"2014-09-14","bb","2009-09-27","gru",6.19999980926514,1,5.69999980926514
"2014-09-14","bb","2009-09-27","lin",18.6000003814697,1,27.2000007629395
"2014-09-14","bb","2009-09-27","npd",2.20000004768372,1,2.59999990463257
"2014-09-14","bb","2009-09-27","spd",31.8999996185303,1,33
"2014-09-14","th","2009-08-30","afd",10.6000003814697,1,NA
"2014-09-14","th","2009-08-30","cdu",33.5,1,31.2000007629395
"2014-09-14","th","2009-08-30","fdp",2.5,1,7.59999990463257
"2014-09-14","th","2009-08-30","gru",5.69999980926514,1,6.19999980926514
"2014-09-14","th","2009-08-30","lin",28.2000007629395,1,27.3999996185303
"2014-09-14","th","2009-08-30","npd",3.59999990463257,1,4.30000019073486
"2014-09-14","th","2009-08-30","spd",12.3999996185303,1,18.5
"2015-02-15","hh","2011-02-20","afd",6.09999990463257,1,NA
"2015-02-15","hh","2011-02-20","cdu",15.8999996185303,1,21.8999996185303
"2015-02-15","hh","2011-02-20","fdp",7.40000009536743,1,6.69999980926514
"2015-02-15","hh","2011-02-20","gru",12.3000001907349,1,11.1999998092651
"2015-02-15","hh","2011-02-20","lin",8.5,1,6.40000009536743
"2015-02-15","hh","2011-02-20","spd",45.5999984741211,1,48.4000015258789
"2015-05-10","hb","2011-05-22","afd",5.5,1,NA
"2015-05-10","hb","2011-05-22","cdu",22.3999996185303,1,20.3999996185303
"2015-05-10","hb","2011-05-22","fdp",6.59999990463257,1,2.40000009536743
"2015-05-10","hb","2011-05-22","gru",15.1000003814697,1,22.5
"2015-05-10","hb","2011-05-22","lin",9.5,1,5.59999990463257
"2015-05-10","hb","2011-05-22","npd",0.200000002980232,1,1.60000002384186
"2015-05-10","hb","2011-05-22","spd",32.7999992370605,1,38.5999984741211
"2016-03-13","bw","2011-03-27","afd",15.1000003814697,1,NA
"2016-03-13","bw","2011-03-27","cdu",27,1,39
"2016-03-13","bw","2011-03-27","fdp",8.30000019073486,1,5.30000019073486
"2016-03-13","bw","2011-03-27","gru",30.2999992370605,1,24.2000007629395
"2016-03-13","bw","2011-03-27","lin",2.90000009536743,1,2.79999995231628
"2016-03-13","bw","2011-03-27","npd",0.400000005960464,1,1
"2016-03-13","bw","2011-03-27","spd",12.6999998092651,1,23.1000003814697
"2016-03-13","rp","2011-03-27","afd",12.6000003814697,1,NA
"2016-03-13","rp","2011-03-27","cdu",31.7999992370605,1,35.2000007629395
"2016-03-13","rp","2011-03-27","fdp",6.19999980926514,1,4.19999980926514
"2016-03-13","rp","2011-03-27","gru",5.30000019073486,1,15.3999996185303
"2016-03-13","rp","2011-03-27","lin",2.79999995231628,1,3
"2016-03-13","rp","2011-03-27","spd",36.2000007629395,1,35.7000007629395
"2016-03-13","st","2011-03-20","afd",24.2999992370605,1,NA
"2016-03-13","st","2011-03-20","cdu",29.7999992370605,1,32.5
"2016-03-13","st","2011-03-20","fdp",4.90000009536743,1,3.79999995231628
"2016-03-13","st","2011-03-20","gru",5.19999980926514,1,7.09999990463257
"2016-03-13","st","2011-03-20","lin",16.2999992370605,1,23.7000007629395
"2016-03-13","st","2011-03-20","npd",1.89999997615814,1,4.59999990463257
"2016-03-13","st","2011-03-20","spd",10.6000003814697,1,21.5
"2016-09-04","mv","2011-09-04","afd",20.7999992370605,1,NA
"2016-09-04","mv","2011-09-04","cdu",19,1,23
"2016-09-04","mv","2011-09-04","fdp",3,1,2.79999995231628
"2016-09-04","mv","2011-09-04","gru",4.80000019073486,1,8.69999980926514
"2016-09-04","mv","2011-09-04","lin",13.1999998092651,1,18.3999996185303
"2016-09-04","mv","2011-09-04","npd",3,1,6
"2016-09-04","mv","2011-09-04","spd",30.6000003814697,1,35.5999984741211
"2016-09-18","be","2011-09-18","afd",14.1999998092651,1,NA
"2016-09-18","be","2011-09-18","cdu",17.6000003814697,1,23.3999996185303
"2016-09-18","be","2011-09-18","fdp",6.69999980926514,1,1.79999995231628
"2016-09-18","be","2011-09-18","gru",15.1999998092651,1,17.6000003814697
"2016-09-18","be","2011-09-18","lin",15.6000003814697,1,11.6999998092651
"2016-09-18","be","2011-09-18","spd",21.6000003814697,1,28.2999992370605
"2017-03-26","sl","2012-03-25","afd",6.2,1,NA
"2017-03-26","sl","2012-03-25","bsw",NA,0,NA
"2017-03-26","sl","2012-03-25","cdu",40.7,1,35.2000007629395
"2017-03-26","sl","2012-03-25","fdp",3.3,1,1.20000004768372
"2017-03-26","sl","2012-03-25","fw",NA,0,NA
"2017-03-26","sl","2012-03-25","gru",4,1,5
"2017-03-26","sl","2012-03-25","lin",12.8,1,16.1000003814697
"2017-03-26","sl","2012-03-25","npd",NA,0,1.20000004768372
"2017-03-26","sl","2012-03-25","pir",0.7,1,NA
"2017-03-26","sl","2012-03-25","spd",29.6,1,30.6000003814697
"2017-05-07","sh","2012-05-06","afd",5.9,1,NA
"2017-05-07","sh","2012-05-06","bsw",NA,0,NA
"2017-05-07","sh","2012-05-06","cdu",32,1,30.7999992370605
"2017-05-07","sh","2012-05-06","fdp",11.5,1,8.19999980926514
"2017-05-07","sh","2012-05-06","fw",NA,0,NA
"2017-05-07","sh","2012-05-06","gru",12.9,1,13.1999998092651
"2017-05-07","sh","2012-05-06","lin",3.8,1,2.29999995231628
"2017-05-07","sh","2012-05-06","npd",NA,0,NA
"2017-05-07","sh","2012-05-06","pir",1.2,1,NA
"2017-05-07","sh","2012-05-06","spd",27.3,1,30.3999996185303
"2017-05-14","nw","2012-05-13","afd",7.4,1,NA
"2017-05-14","nw","2012-05-13","bsw",NA,0,NA
"2017-05-14","nw","2012-05-13","cdu",33,1,26.2999992370605
"2017-05-14","nw","2012-05-13","fdp",12.6,1,8.60000038146973
"2017-05-14","nw","2012-05-13","fw",NA,0,NA
"2017-05-14","nw","2012-05-13","gru",6.4,1,11.3000001907349
"2017-05-14","nw","2012-05-13","lin",4.9,1,2.5
"2017-05-14","nw","2012-05-13","npd",NA,0,0.5
"2017-05-14","nw","2012-05-13","pir",1,1,NA
"2017-05-14","nw","2012-05-13","spd",31.2,1,39.0999984741211
"2017-10-15","ni","2013-01-20","afd",6.2,1,NA
"2017-10-15","ni","2013-01-20","bsw",NA,0,NA
"2017-10-15","ni","2013-01-20","cdu",33.6,1,36
"2017-10-15","ni","2013-01-20","fdp",7.5,1,9.89999961853027
"2017-10-15","ni","2013-01-20","fw",NA,0,NA
"2017-10-15","ni","2013-01-20","gru",8.7,1,13.6999998092651
"2017-10-15","ni","2013-01-20","lin",4.6,1,3.09999990463257
"2017-10-15","ni","2013-01-20","npd",NA,0,2.70000004768372
"2017-10-15","ni","2013-01-20","pir",NA,0,NA
"2017-10-15","ni","2013-01-20","spd",36.9,1,32.5999984741211
"2018-10-14","by","2013-09-15","afd",10.2,1,NA
"2018-10-14","by","2013-09-15","bsw",NA,0,NA
"2018-10-14","by","2013-09-15","cdu",37.2,1,47.7000007629395
"2018-10-14","by","2013-09-15","fdp",5.1,1,3.29999995231628
"2018-10-14","by","2013-09-15","fw",11.6,1,NA
"2018-10-14","by","2013-09-15","gru",17.6,1,8.60000038146973
"2018-10-14","by","2013-09-15","lin",3.2,1,2.09999990463257
"2018-10-14","by","2013-09-15","npd",NA,0,NA
"2018-10-14","by","2013-09-15","pir",NA,0,NA
"2018-10-14","by","2013-09-15","spd",9.7,1,20.6000003814697
"2018-10-28","he","2013-09-22","afd",13.1,1,4.09999990463257
"2018-10-28","he","2013-09-22","bsw",NA,0,NA
"2018-10-28","he","2013-09-22","cdu",27,1,38.2999992370605
"2018-10-28","he","2013-09-22","fdp",7.5,1,5
"2018-10-28","he","2013-09-22","fw",3,1,NA
"2018-10-28","he","2013-09-22","gru",19.8,1,11.1000003814697
"2018-10-28","he","2013-09-22","lin",6.3,1,5.19999980926514
"2018-10-28","he","2013-09-22","npd",NA,0,1.10000002384186
"2018-10-28","he","2013-09-22","pir",NA,0,NA
"2018-10-28","he","2013-09-22","spd",19.8,1,30.7000007629395
"2019-05-26","hb","2015-05-10","afd",6.1,1,5.5
"2019-05-26","hb","2015-05-10","bsw",NA,0,NA
"2019-05-26","hb","2015-05-10","cdu",26.7,1,22.3999996185303
"2019-05-26","hb","2015-05-10","fdp",5.9,1,6.59999990463257
"2019-05-26","hb","2015-05-10","fw",NA,0,NA
"2019-05-26","hb","2015-05-10","gru",17.4,1,15.1000003814697
"2019-05-26","hb","2015-05-10","lin",11.3,1,9.5
"2019-05-26","hb","2015-05-10","npd",NA,0,0.200000002980232
"2019-05-26","hb","2015-05-10","pir",NA,0,NA
"2019-05-26","hb","2015-05-10","spd",24.9,1,32.7999992370605
"2019-09-01","bb","2014-09-14","afd",23.5,1,12.1999998092651
"2019-09-01","bb","2014-09-14","bsw",NA,0,NA
"2019-09-01","bb","2014-09-14","cdu",15.6,1,23
"2019-09-01","bb","2014-09-14","fdp",4.1,1,1.5
"2019-09-01","bb","2014-09-14","fw",5,1,NA
"2019-09-01","bb","2014-09-14","gru",10.8,1,6.19999980926514
"2019-09-01","bb","2014-09-14","lin",10.7,1,18.6000003814697
"2019-09-01","bb","2014-09-14","npd",NA,0,2.20000004768372
"2019-09-01","bb","2014-09-14","pir",0.7,1,NA
"2019-09-01","bb","2014-09-14","spd",26.2,1,31.8999996185303
"2019-09-01","sn","2014-08-31","afd",27.5,1,9.69999980926514
"2019-09-01","sn","2014-08-31","bsw",NA,0,NA
"2019-09-01","sn","2014-08-31","cdu",32.1,1,39
"2019-09-01","sn","2014-08-31","fdp",4.5,1,3.79999995231628
"2019-09-01","sn","2014-08-31","fw",3.4,1,NA
"2019-09-01","sn","2014-08-31","gru",8.6,1,5.69999980926514
"2019-09-01","sn","2014-08-31","lin",10.4,1,18.8999996185303
"2019-09-01","sn","2014-08-31","npd",NA,0,4.94999980926514
"2019-09-01","sn","2014-08-31","pir",NA,0,NA
"2019-09-01","sn","2014-08-31","spd",7.7,1,12.3999996185303
"2019-10-27","th","2014-09-14","afd",23.4,1,10.6000003814697
"2019-10-27","th","2014-09-14","bsw",NA,0,NA
"2019-10-27","th","2014-09-14","cdu",21.7,1,33.5
"2019-10-27","th","2014-09-14","fdp",5,1,2.5
"2019-10-27","th","2014-09-14","fw",NA,0,NA
"2019-10-27","th","2014-09-14","gru",5.2,1,5.69999980926514
"2019-10-27","th","2014-09-14","lin",31,1,28.2000007629395
"2019-10-27","th","2014-09-14","npd",NA,0,3.59999990463257
"2019-10-27","th","2014-09-14","pir",NA,0,NA
"2019-10-27","th","2014-09-14","spd",8.2,1,12.3999996185303
"2020-02-23","hh","2015-02-15","afd",5.3,1,6.09999990463257
"2020-02-23","hh","2015-02-15","bsw",NA,0,NA
"2020-02-23","hh","2015-02-15","cdu",11.2,1,15.8999996185303
"2020-02-23","hh","2015-02-15","fdp",4.96,1,7.40000009536743
"2020-02-23","hh","2015-02-15","fw",NA,0,NA
"2020-02-23","hh","2015-02-15","gru",24.2,1,12.3000001907349
"2020-02-23","hh","2015-02-15","lin",9.1,1,8.5
"2020-02-23","hh","2015-02-15","npd",NA,0,NA
"2020-02-23","hh","2015-02-15","pir",0.5,1,NA
"2020-02-23","hh","2015-02-15","spd",39.2,1,45.5999984741211
"2021-03-14","bw","2016-03-13","afd",9.7,1,15.1000003814697
"2021-03-14","bw","2016-03-13","bsw",NA,0,NA
"2021-03-14","bw","2016-03-13","cdu",24.1,1,27
"2021-03-14","bw","2016-03-13","fdp",10.5,1,8.30000019073486
"2021-03-14","bw","2016-03-13","fw",NA,0,NA
"2021-03-14","bw","2016-03-13","gru",32.6,1,30.2999992370605
"2021-03-14","bw","2016-03-13","lin",3.6,1,2.90000009536743
"2021-03-14","bw","2016-03-13","npd",NA,0,0.400000005960464
"2021-03-14","bw","2016-03-13","pir",NA,0,NA
"2021-03-14","bw","2016-03-13","spd",11,1,12.6999998092651
"2021-03-14","rp","2016-03-13","afd",8.3,1,12.6000003814697
"2021-03-14","rp","2016-03-13","bsw",NA,0,NA
"2021-03-14","rp","2016-03-13","cdu",27.7,1,31.7999992370605
"2021-03-14","rp","2016-03-13","fdp",5.5,1,6.19999980926514
"2021-03-14","rp","2016-03-13","fw",5.4,1,NA
"2021-03-14","rp","2016-03-13","gru",9.3,1,5.30000019073486
"2021-03-14","rp","2016-03-13","lin",2.5,1,2.79999995231628
"2021-03-14","rp","2016-03-13","npd",NA,0,NA
"2021-03-14","rp","2016-03-13","pir",NA,0,NA
"2021-03-14","rp","2016-03-13","spd",35.7,1,36.2000007629395
"2021-06-06","st","2016-03-13","afd",20.8,1,24.2999992370605
"2021-06-06","st","2016-03-13","bsw",NA,0,NA
"2021-06-06","st","2016-03-13","cdu",37.1,1,29.7999992370605
"2021-06-06","st","2016-03-13","fdp",6.4,1,4.90000009536743
"2021-06-06","st","2016-03-13","fw",3.1,1,NA
"2021-06-06","st","2016-03-13","gru",5.9,1,5.19999980926514
"2021-06-06","st","2016-03-13","lin",11,1,16.2999992370605
"2021-06-06","st","2016-03-13","npd",NA,0,1.89999997615814
"2021-06-06","st","2016-03-13","pir",NA,0,NA
"2021-06-06","st","2016-03-13","spd",8.4,1,10.6000003814697
"2021-09-26","be","2016-09-18","afd",8,1,14.1999998092651
"2021-09-26","be","2016-09-18","bsw",NA,0,NA
"2021-09-26","be","2016-09-18","cdu",18,1,17.6000003814697
"2021-09-26","be","2016-09-18","fdp",7.1,1,6.69999980926514
"2021-09-26","be","2016-09-18","fw",NA,0,NA
"2021-09-26","be","2016-09-18","gru",18.9,1,15.1999998092651
"2021-09-26","be","2016-09-18","lin",14.1,1,15.6000003814697
"2021-09-26","be","2016-09-18","npd",NA,0,NA
"2021-09-26","be","2016-09-18","pir",0.4,1,NA
"2021-09-26","be","2016-09-18","spd",21.4,1,21.6000003814697
"2021-09-26","mv","2016-09-04","afd",16.7,1,20.7999992370605
"2021-09-26","mv","2016-09-04","bsw",NA,0,NA
"2021-09-26","mv","2016-09-04","cdu",13.3,1,19
"2021-09-26","mv","2016-09-04","fdp",5.8,1,3
"2021-09-26","mv","2016-09-04","fw",NA,0,NA
"2021-09-26","mv","2016-09-04","gru",6.3,1,4.80000019073486
"2021-09-26","mv","2016-09-04","lin",9.9,1,13.1999998092651
"2021-09-26","mv","2016-09-04","npd",0.8,1,3
"2021-09-26","mv","2016-09-04","pir",NA,0,NA
"2021-09-26","mv","2016-09-04","spd",39.6,1,30.6000003814697
"2022-03-27","sl","2017-03-26","afd",5.7,1,6.2
"2022-03-27","sl","2017-03-26","bsw",NA,0,NA
"2022-03-27","sl","2017-03-26","cdu",28.5,1,40.7
"2022-03-27","sl","2017-03-26","fdp",4.8,1,3.3
"2022-03-27","sl","2017-03-26","fw",NA,0,NA
"2022-03-27","sl","2017-03-26","gru",4.995,1,4
"2022-03-27","sl","2017-03-26","lin",2.6,1,12.8
"2022-03-27","sl","2017-03-26","npd",NA,0,NA
"2022-03-27","sl","2017-03-26","pir",NA,0,0.7
"2022-03-27","sl","2017-03-26","spd",43.5,1,29.6
"2022-05-08","sh","2017-05-07","afd",4.4,1,5.9
"2022-05-08","sh","2017-05-07","bsw",NA,0,NA
"2022-05-08","sh","2017-05-07","cdu",43.4,1,32
"2022-05-08","sh","2017-05-07","fdp",6.4,1,11.5
"2022-05-08","sh","2017-05-07","fw",NA,0,NA
"2022-05-08","sh","2017-05-07","gru",18.3,1,12.9
"2022-05-08","sh","2017-05-07","lin",1.7,1,3.8
"2022-05-08","sh","2017-05-07","npd",NA,0,NA
"2022-05-08","sh","2017-05-07","pir",0.3,1,1.2
"2022-05-08","sh","2017-05-07","spd",16,1,27.3
"2022-05-15","nw","2017-05-14","afd",5.4,1,7.4
"2022-05-15","nw","2017-05-14","bsw",NA,0,NA
"2022-05-15","nw","2017-05-14","cdu",35.7,1,33
"2022-05-15","nw","2017-05-14","fdp",5.9,1,12.6
"2022-05-15","nw","2017-05-14","fw",NA,0,NA
"2022-05-15","nw","2017-05-14","gru",18.2,1,6.4
"2022-05-15","nw","2017-05-14","lin",2.1,1,4.9
"2022-05-15","nw","2017-05-14","npd",NA,0,NA
"2022-05-15","nw","2017-05-14","pir",0.3,1,1
"2022-05-15","nw","2017-05-14","spd",26.7,1,31.2
"2022-10-09","ni","2017-10-15","afd",11,1,6.2
"2022-10-09","ni","2017-10-15","bsw",NA,0,NA
"2022-10-09","ni","2017-10-15","cdu",28.1,1,33.6
"2022-10-09","ni","2017-10-15","fdp",4.7,1,7.5
"2022-10-09","ni","2017-10-15","fw",NA,0,NA
"2022-10-09","ni","2017-10-15","gru",14.5,1,8.7
"2022-10-09","ni","2017-10-15","lin",2.7,1,4.6
"2022-10-09","ni","2017-10-15","npd",NA,0,NA
"2022-10-09","ni","2017-10-15","pir",NA,0,NA
"2022-10-09","ni","2017-10-15","spd",33.4,1,36.9
"2023-02-12","be","2021-09-26","afd",9.1,1,8
"2023-02-12","be","2021-09-26","bsw",NA,0,NA
"2023-02-12","be","2021-09-26","cdu",28.2,1,18
"2023-02-12","be","2021-09-26","fdp",4.6,1,7.1
"2023-02-12","be","2021-09-26","fw",NA,0,NA
"2023-02-12","be","2021-09-26","gru",18.4,1,18.9
"2023-02-12","be","2021-09-26","lin",12.2,1,14.1
"2023-02-12","be","2021-09-26","npd",NA,0,NA
"2023-02-12","be","2021-09-26","pir",0.3,1,0.4
